Average_Salary,Years_Experience,Education_Level,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030,Risk_Category,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10,Job_Title_AI Engineer,Job_Title_Chef,Job_Title_Construction Worker,Job_Title_Customer Support,Job_Title_Data Scientist,Job_Title_Doctor,Job_Title_Financial Analyst,Job_Title_Graphic Designer,Job_Title_HR Specialist,Job_Title_Lawyer,Job_Title_Marketing Manager,Job_Title_Mechanic,Job_Title_Nurse,Job_Title_Research Scientist,Job_Title_Retail Worker,Job_Title_Security Guard,Job_Title_Software Engineer,Job_Title_Teacher,Job_Title_Truck Driver,Job_Title_UX Researcher,Skill_Index,High_Risk
0.42833645047091046,0.24137931034482757,0.0,0.9,0.10999999999999999,0.23,0.0,0.5,0.87,0.13,0.68,0.57,0.48,0.49,0.72,0.94,0.09,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5469999999999999,0
0.0685909424888117,0.7586206896551724,0.6666666666666666,0.81,0.10999999999999999,0.3,0.0,0.62,0.65,0.2,0.24,0.66,0.91,0.98,0.2,0.13,0.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.46499999999999997,0
0.39022109411528955,0.7586206896551724,1.0,0.29,0.0,0.39,0.5,0.34,0.99,0.52,0.2,0.33,0.33,0.02,0.14,0.7,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.36900000000000005,0
0.7667740965867345,0.5517241379310345,1.0,0.35,0.76,0.53,0.5,0.69,0.57,0.68,0.0,0.93,0.11,0.41,0.77,0.44,0.95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.555,0
0.8635612183554873,0.20689655172413793,1.0,0.16,0.17000000000000004,0.24,0.0,0.02,0.56,0.38,0.51,0.56,0.31,0.3,0.73,0.87,0.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.44300000000000006,0
0.8440985906085099,0.41379310344827586,0.3333333333333333,0.9,0.35,0.84,1.0,0.36,0.13,0.59,0.53,0.2,0.45,0.8,0.59,0.1,0.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.43000000000000005,1
0.3593280341994523,1.0,0.6666666666666666,0.79,0.6299999999999999,0.74,1.0,0.71,0.68,0.02,0.41,0.33,0.67,0.22,0.59,0.91,0.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.534,1
0.3577332843497429,0.9310344827586207,0.6666666666666666,0.98,0.010000000000000009,0.21,0.0,0.41,0.86,0.25,0.98,0.61,0.79,0.09,0.18,0.76,0.02,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49499999999999994,0
0.5008098991383341,0.6206896551724138,0.0,0.01,0.6599999999999999,0.79,1.0,0.61,0.7,0.34,0.11,0.07,0.59,0.52,0.74,0.51,0.42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.461,1
0.5694509384810635,0.41379310344827586,1.0,0.03,0.33999999999999997,0.69,0.5,0.87,0.33,0.59,0.85,0.44,0.02,0.07,0.51,0.97,0.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.534,0
0.8554956248747578,0.7931034482758621,0.6666666666666666,0.19,0.77,0.64,0.5,0.62,0.64,0.03,0.83,0.79,0.26,0.71,0.21,0.04,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.433,0
0.33991550330639236,0.6206896551724138,0.0,0.34,0.42000000000000004,0.5,0.5,0.48,0.27,0.03,0.61,0.4,0.3,0.87,0.75,0.86,0.49,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.506,0
0.38855119898470375,0.8275862068965517,0.0,0.7,0.20999999999999996,0.81,1.0,0.07,0.83,0.13,0.9,0.86,0.46,0.74,0.62,0.8,0.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5839999999999999,1
0.40734586867944694,0.9655172413793103,0.0,0.46,0.94,0.17,0.0,0.46,0.79,0.82,0.55,0.18,0.47,0.97,0.75,0.81,0.03,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5830000000000001,0
0.895932135461893,0.034482758620689655,0.6666666666666666,0.65,0.8300000000000001,0.32,0.5,0.85,0.55,0.2,0.32,0.28,0.53,0.05,0.16,0.81,0.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.388,0
0.0046840558412931665,0.1724137931034483,0.6666666666666666,0.63,0.7,0.56,0.5,0.97,0.86,0.45,0.06,0.48,0.69,0.61,0.54,0.47,0.29,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.542,0
0.10777503172800751,0.896551724137931,0.3333333333333333,0.5,0.16000000000000003,0.79,1.0,0.32,0.59,0.07,0.83,0.56,0.67,0.7,0.29,0.47,0.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.546,1
0.4345568098323426,0.1724137931034483,0.6666666666666666,0.97,0.75,0.74,1.0,0.06,0.58,0.36,0.28,0.81,0.37,0.32,0.85,0.85,0.36,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.484,1
0.3473214882105404,0.6551724137931034,1.0,0.85,0.42000000000000004,0.07,0.0,0.0,0.52,0.34,1.0,0.77,0.76,0.96,0.89,0.32,0.17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.573,0
0.4350577783715183,0.06896551724137931,0.6666666666666666,0.38,0.47,0.86,1.0,0.91,0.42,0.78,0.27,0.7,0.0,0.87,0.03,0.71,0.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4739999999999999,1
0.37080021374657673,0.24137931034482757,1.0,0.5,0.42000000000000004,0.38,0.5,0.33,0.73,0.67,0.07,0.75,0.05,0.54,0.26,0.59,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.42499999999999993,0
0.11207501168926592,0.24137931034482757,1.0,0.31,0.24,0.12,0.0,0.9,0.64,0.73,0.92,0.91,0.74,0.2,0.84,0.2,0.74,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.682,0
0.9202959054171398,0.24137931034482757,0.6666666666666666,0.27,0.8,0.7,0.5,0.25,0.44,0.52,0.29,0.02,0.22,0.28,0.44,0.17,0.87,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35,0
0.5776334246209338,1.0,0.0,0.09,0.6499999999999999,0.56,0.5,0.96,0.0,0.25,0.93,0.93,0.72,0.77,0.09,0.51,0.23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.539,0
0.16709805624206803,0.10344827586206896,0.6666666666666666,0.81,0.14,0.49,0.5,0.94,0.19,0.98,0.99,0.56,0.17,0.32,0.42,0.31,0.28,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5159999999999999,0
0.024939883775298932,0.7241379310344828,0.6666666666666666,0.15,0.73,0.3,0.0,0.6,0.92,0.29,0.19,0.65,0.71,0.69,0.32,0.25,0.96,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.558,0
0.7421264444592881,0.06896551724137931,0.6666666666666666,0.46,0.8500000000000001,0.16,0.0,0.42,0.16,0.43,0.54,0.02,0.44,0.78,0.68,0.64,0.91,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.502,0
0.9550965199385479,0.06896551724137931,0.6666666666666666,0.56,0.79,0.84,1.0,0.32,0.14,0.89,0.47,0.88,0.59,0.67,0.8,0.66,0.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5820000000000001,1
0.8080205063122037,0.5172413793103449,0.3333333333333333,0.8,0.37,0.8,1.0,0.1,0.91,0.09,0.65,0.41,0.41,0.68,0.07,0.59,0.77,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46799999999999997,1
0.9581023311736023,0.27586206896551724,0.3333333333333333,0.17,0.8999999999999999,0.56,0.5,0.88,0.49,0.54,0.92,0.9,0.45,0.27,0.39,0.39,0.29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5519999999999998,0
0.893218555874691,0.4482758620689655,0.3333333333333333,0.86,0.06999999999999995,0.57,0.5,0.17,0.34,0.06,0.27,0.77,0.89,0.22,0.46,0.47,0.87,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45200000000000007,0
0.4366608776968807,0.27586206896551724,0.3333333333333333,0.51,0.6699999999999999,0.26,0.0,0.01,0.4,0.91,0.74,0.54,0.53,0.35,0.52,0.66,0.42,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.508,0
0.40504976287489153,0.8620689655172413,0.6666666666666666,0.86,0.15000000000000002,0.48,0.5,0.41,0.69,0.25,0.64,0.88,0.42,0.91,0.99,0.11,0.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.553,0
0.04736657537906619,0.1724137931034483,1.0,0.96,0.09999999999999998,0.31,0.5,0.16,1.0,0.18,0.5,0.85,0.02,0.6,0.28,0.86,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.47300000000000003,0
0.6689265914100595,0.7241379310344828,1.0,0.67,0.21999999999999997,0.31,0.5,0.41,0.29,0.81,0.8,0.46,0.61,0.6,0.83,0.43,0.28,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5519999999999999,0
0.7265880702691871,0.27586206896551724,1.0,0.54,0.44999999999999996,0.48,0.5,0.09,0.72,0.21,0.2,0.41,0.23,0.58,0.37,0.45,0.54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.38,0
0.49448934606906686,0.8620689655172413,1.0,0.16,0.8799999999999999,0.16,0.0,0.41,0.04,0.5,0.55,0.56,0.71,0.18,0.25,0.81,0.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.496,0
0.2670078819050164,0.48275862068965514,1.0,0.5,0.20999999999999996,0.32,0.5,0.33,0.14,0.71,0.53,0.14,0.01,0.81,0.18,0.61,0.34,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.38,0
0.22227139135662283,0.6206896551724138,0.3333333333333333,0.32,0.08999999999999997,0.39,0.5,0.19,0.43,0.66,0.26,0.01,0.52,0.61,0.96,0.59,0.47,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.47000000000000003,0
0.24530759468305396,0.5517241379310345,1.0,0.93,0.8300000000000001,0.43,0.5,0.24,0.26,0.5,0.74,0.5,0.07,0.72,0.81,0.29,0.66,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.479,0
0.6163081958453009,0.06896551724137931,0.6666666666666666,0.89,0.8500000000000001,0.18,0.0,0.69,0.88,0.5,0.31,0.75,0.22,0.39,0.87,0.72,0.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5730000000000001,0
0.8182903613653063,0.7931034482758621,0.6666666666666666,0.36,0.28,0.74,1.0,0.74,0.25,0.45,0.39,0.98,0.39,0.08,0.09,0.59,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.45599999999999996,1
0.9788925255493954,0.4482758620689655,0.3333333333333333,0.43,0.050000000000000044,0.83,1.0,0.5,0.15,0.1,0.12,0.1,0.61,0.2,0.25,0.17,0.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.316,1
0.11471344599559152,0.06896551724137931,0.3333333333333333,0.23,0.32999999999999996,0.1,0.0,0.49,0.02,0.67,0.52,0.9,0.16,0.8,0.79,0.13,0.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4880000000000001,0
0.6144045153964333,0.48275862068965514,0.3333333333333333,0.25,0.26,0.52,0.5,0.41,0.95,0.13,0.97,0.23,0.77,0.34,0.14,0.86,0.31,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5109999999999999,0
0.40890722062654467,0.9655172413793103,0.6666666666666666,0.57,0.47,0.82,1.0,0.73,0.09,0.67,0.9,0.06,0.14,0.72,0.44,0.4,0.14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.429,1
0.9197782379266581,0.5862068965517241,0.6666666666666666,0.13,0.48,0.61,0.5,0.26,0.48,0.99,0.69,0.84,0.41,0.77,0.04,0.12,0.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.48,0
0.175681317213279,0.20689655172413793,1.0,0.85,0.35,0.86,1.0,0.71,0.59,0.36,0.58,0.34,0.08,0.99,0.13,0.07,0.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.473,1
0.566787455747779,0.5172413793103449,0.0,0.65,0.32999999999999996,0.46,0.5,0.26,0.34,0.41,0.72,0.51,0.94,0.04,0.5,0.58,0.92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.522,0
0.9042983100661279,0.27586206896551724,0.3333333333333333,0.57,0.8500000000000001,0.4,0.5,0.88,0.02,0.73,0.93,0.66,0.44,0.04,0.92,0.47,0.03,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.512,0
0.06180281878298044,0.7931034482758621,0.0,0.48,0.12,0.1,0.0,0.06,0.57,0.62,0.51,0.82,0.86,0.62,0.01,0.7,0.42,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5189999999999999,0
0.20496292832810104,0.9310344827586207,0.0,0.65,0.35,0.67,0.5,0.13,0.67,0.0,0.92,0.11,0.09,0.33,0.37,0.21,0.59,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.342,0
0.4473565560082828,0.8275862068965517,0.0,0.03,0.31999999999999995,0.62,0.5,0.69,0.72,0.7,0.31,0.1,0.27,0.83,0.98,0.49,0.01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.51,0
0.17660810901075413,0.27586206896551724,0.0,0.05,0.94,0.51,0.5,0.33,0.16,0.34,0.02,0.36,0.53,0.87,0.69,0.11,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.356,0
0.816670563088638,0.034482758620689655,1.0,0.2,0.030000000000000027,0.62,0.5,0.02,0.83,0.14,0.97,0.6,0.73,0.11,0.86,0.84,0.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.575,0
0.5938982031928395,0.1724137931034483,0.0,0.72,0.010000000000000009,0.2,0.0,0.85,0.36,0.11,0.42,0.73,0.11,0.21,0.15,0.8,0.06,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.37999999999999995,0
0.07248179814307665,0.24137931034482757,0.3333333333333333,0.37,0.76,0.69,0.5,0.11,0.31,0.81,0.27,0.22,0.83,0.99,0.56,0.28,0.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.47800000000000004,0
0.9088905216752388,0.7931034482758621,0.6666666666666666,0.76,0.77,0.65,0.5,0.03,0.56,0.21,0.34,0.78,0.19,0.64,0.65,0.95,0.78,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5130000000000001,0
0.5649756195310935,0.6896551724137931,0.0,0.53,0.18999999999999995,0.16,0.0,0.55,0.68,0.61,0.39,0.27,0.17,0.69,0.65,0.69,0.37,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5069999999999999,0
0.6338754926190635,0.3448275862068966,0.0,0.76,0.77,0.81,1.0,0.61,0.37,0.7,0.84,0.69,0.51,0.46,0.64,0.68,0.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6059999999999999,1
0.11860430164985641,0.5172413793103449,1.0,0.1,0.95,0.62,0.5,0.37,0.56,0.05,0.04,0.25,0.69,0.85,0.56,0.53,0.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.43000000000000005,0
0.26432770022042623,0.896551724137931,0.0,0.12,0.76,0.93,1.0,0.46,0.66,0.91,0.09,0.77,0.62,0.6,0.29,0.68,0.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.587,1
0.1490631888317414,0.7586206896551724,0.0,0.53,0.09999999999999998,0.92,1.0,0.51,0.81,0.37,0.13,0.04,0.28,0.24,0.56,0.02,0.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.348,1
0.6307110413466035,0.5172413793103449,1.0,0.58,0.7,0.86,1.0,0.98,0.14,0.43,0.42,0.42,0.66,0.49,0.52,0.43,0.99,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.548,1
0.3610396767083028,0.3103448275862069,0.3333333333333333,0.31,0.10999999999999999,0.64,0.5,1.0,0.29,0.36,0.94,0.71,0.3,0.58,0.94,0.81,0.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.667,0
0.9793684456616125,0.5172413793103449,0.3333333333333333,0.18,0.8200000000000001,0.12,0.0,0.93,0.36,0.86,0.27,0.51,0.11,0.66,0.84,0.72,0.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.578,0
0.39048827733618335,0.0,0.6666666666666666,0.2,0.33999999999999997,0.82,1.0,0.33,0.75,0.33,0.14,0.4,0.98,0.23,0.61,0.43,0.07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.42700000000000005,1
0.8102915636898003,0.3103448275862069,0.6666666666666666,0.7,0.51,0.27,0.0,0.29,0.09,0.94,0.38,0.58,0.79,0.32,0.72,0.14,0.29,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4539999999999999,0
0.9606739696747044,0.41379310344827586,0.6666666666666666,0.81,0.21999999999999997,0.88,1.0,0.94,0.53,0.54,0.46,0.33,0.48,0.6,0.99,0.94,0.86,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.667,1
0.03181985171331242,0.9655172413793103,0.0,0.47,0.6599999999999999,0.66,0.5,0.39,0.96,0.42,0.6,0.71,0.95,0.24,0.75,0.52,0.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5810000000000001,0
0.9331290494956916,0.9310344827586207,0.3333333333333333,0.55,0.6599999999999999,0.43,0.5,0.48,0.62,0.4,0.2,0.96,0.51,0.73,0.41,0.36,0.41,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.508,0
0.6078251285819252,0.034482758620689655,0.3333333333333333,0.54,0.54,0.17,0.0,0.13,0.5,0.17,0.13,0.93,0.6,0.66,0.4,0.91,0.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5069999999999999,0
0.17303453343130054,0.4482758620689655,0.0,0.37,0.96,0.63,0.5,0.85,0.17,0.27,0.29,0.27,0.86,0.03,0.08,0.27,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.329,0
0.6299762874891457,0.48275862068965514,0.0,0.8,0.56,0.7,0.5,0.43,0.41,0.11,0.68,0.7,0.72,0.73,0.0,0.95,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5539999999999999,0
0.7354218155099861,0.10344827586206896,0.6666666666666666,0.02,0.9299999999999999,0.62,0.5,0.84,0.09,0.74,0.96,0.68,0.57,0.95,0.44,0.6,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.635,0
0.5523011154899473,0.5517241379310345,0.0,0.08,0.5,0.57,0.5,0.79,0.58,0.91,0.94,0.06,0.4,0.02,0.33,0.54,0.91,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.548,0
0.9758282679847705,0.7241379310344828,1.0,0.13,0.08999999999999997,0.54,0.5,0.53,0.27,0.9,0.93,0.4,0.89,0.38,0.74,0.48,0.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5640000000000002,0
0.5995340992585667,0.7586206896551724,0.6666666666666666,0.45,0.73,0.45,0.5,0.02,0.1,0.5,0.69,0.33,0.7,0.7,0.7,0.49,0.91,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.514,0
0.9540945828601963,0.4482758620689655,1.0,0.27,0.53,0.63,0.5,0.4,0.72,0.88,0.22,0.81,0.76,0.36,0.99,0.26,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5650000000000001,0
0.42480462226972154,0.48275862068965514,0.0,0.43,0.32999999999999996,0.09,0.0,0.77,0.79,0.57,0.96,0.32,0.22,0.68,0.76,0.22,0.08,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5369999999999999,0
0.0044836684256228665,0.27586206896551724,0.3333333333333333,0.98,0.6399999999999999,0.41,0.5,1.0,0.89,0.51,0.83,0.82,0.93,0.84,0.64,0.61,0.47,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.754,0
0.7457083695143945,0.10344827586206896,0.0,0.8,0.97,0.82,1.0,0.57,0.44,0.67,0.63,0.02,0.54,0.09,0.03,0.79,0.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.404,1
0.6406719658005477,0.24137931034482757,0.3333333333333333,0.06,0.18000000000000005,0.89,1.0,0.49,0.88,0.4,0.27,0.35,0.71,0.56,0.9,0.6,0.49,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5650000000000001,1
0.5966201322556943,0.5517241379310345,1.0,0.95,0.36,0.4,0.5,0.62,0.5,0.99,0.46,0.07,0.98,0.84,0.18,0.9,0.34,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.588,0
0.2245674971611783,0.5172413793103449,0.6666666666666666,0.91,0.53,0.36,0.5,0.37,0.72,0.17,0.59,0.7,0.34,0.69,0.88,0.47,0.38,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5309999999999999,0
0.29186427092378603,0.896551724137931,1.0,0.75,0.8600000000000001,0.21,0.0,0.86,0.11,0.35,0.88,0.2,0.08,0.79,0.84,0.16,0.85,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.512,0
0.00763142074677714,0.3103448275862069,0.0,0.52,0.8300000000000001,0.47,0.5,0.19,0.28,0.51,0.53,0.81,0.79,0.58,0.78,0.19,0.05,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4710000000000001,0
0.25474250217086375,0.3793103448275862,0.6666666666666666,0.08,0.25,0.58,0.5,0.41,0.88,0.3,0.01,0.3,0.58,0.38,0.53,0.88,0.91,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.518,0
0.4790929129650658,0.41379310344827586,0.3333333333333333,0.46,0.55,0.68,0.5,1.0,0.24,0.73,0.38,0.01,0.01,0.46,0.49,0.02,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4029999999999999,0
0.9880101529623939,0.06896551724137931,0.6666666666666666,0.56,0.30000000000000004,0.37,0.5,0.41,0.23,0.53,0.2,0.51,0.16,0.67,0.75,0.11,0.47,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.404,0
0.35426825195377737,0.41379310344827586,0.6666666666666666,0.6,0.26,0.51,0.5,0.52,0.92,0.55,0.58,0.4,0.95,0.78,0.29,0.84,0.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.626,0
0.8368428962661145,0.13793103448275862,0.6666666666666666,0.82,0.18999999999999995,0.58,0.5,0.29,0.3,0.3,0.73,0.23,0.0,0.72,0.17,0.1,0.24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.308,0
0.6347605370382741,1.0,0.0,0.48,0.040000000000000036,0.94,1.0,0.72,0.32,0.32,0.45,0.63,0.15,0.19,0.86,0.26,0.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.42799999999999994,1
0.914751853583595,0.896551724137931,1.0,0.66,0.33999999999999997,0.22,0.0,0.02,0.74,0.49,0.81,0.95,0.93,0.91,0.51,0.36,0.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.619,0
0.5603583594950237,0.5172413793103449,0.3333333333333333,0.88,0.20999999999999996,0.67,0.5,0.82,0.98,0.88,0.28,0.11,0.11,0.29,0.61,0.8,0.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5780000000000001,0
0.1650524347071004,0.48275862068965514,1.0,0.01,0.18999999999999995,0.34,0.5,0.36,0.5,0.04,0.35,0.18,0.65,0.46,0.5,0.43,0.96,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.44299999999999995,0
0.48191503573575584,0.24137931034482757,1.0,0.52,0.74,0.19,0.0,0.93,0.38,0.46,0.09,0.61,0.29,0.16,0.54,0.53,0.08,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40700000000000003,0
0.13546189299312006,0.5517241379310345,0.0,0.62,0.18999999999999995,0.82,1.0,0.72,0.53,0.4,0.32,0.61,0.94,0.67,0.07,0.46,0.89,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.561,1
0.37723765947498505,0.034482758620689655,0.3333333333333333,0.99,0.95,0.33,0.5,0.93,0.36,0.84,0.42,0.44,0.63,0.77,0.03,0.59,0.19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.52,0
0.08069768218555878,0.20689655172413793,1.0,0.35,0.47,0.43,0.5,0.11,0.15,0.03,0.47,0.95,0.12,0.95,0.73,0.64,0.65,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4800000000000001,0
0.23136397034266254,0.0,0.3333333333333333,0.11,0.5,0.58,0.5,0.59,0.83,0.07,0.69,0.53,0.38,0.34,0.62,0.89,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5439999999999999,0
0.5784182753323093,0.48275862068965514,0.3333333333333333,0.4,0.09999999999999998,0.72,1.0,0.05,0.38,0.34,0.72,0.74,0.05,0.22,0.27,0.55,0.14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.34600000000000003,1
0.20451205664284283,0.5862068965517241,0.0,0.42,0.06999999999999995,0.5,0.5,0.46,0.77,0.66,0.45,0.22,0.73,0.71,0.15,0.91,0.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.512,0
